;retornos;var;es;market
14-12-2020;0.007158676;0.048866488;0.050085094;D1
15-12-2020;-0.02815495;0.047790925;0.04897773;D1
16-12-2020;-0.003721849;0.047520418;0.048699288;D1
17-12-2020;0.003223627;0.045597101;0.046720566;D1
18-12-2020;0.018113475;0.043458408;0.04452051;D1
21-12-2020;-0.024712659;0.052294729;0.053615858;D1
22-12-2020;3.05E-05;0.049006171;0.050228912;D1
23-12-2020;0.009729661;0.048913475;0.050133344;D1
28-12-2020;-0.019653166;0.047932518;0.049123405;D1
29-12-2020;0.022090143;0.047664609;0.048847659;D1
30-12-2020;0.012668541;0.051122792;0.052408385;D1
31-12-2020;0.00978746;0.052480441;0.053807008;D1
04-01-2021;0.031208312;0.050050262;0.051299209;D1
05-01-2021;-0.013861536;0.055112148;0.056577703;D1
06-01-2021;0.008511186;0.046777249;0.04798984;D1
07-01-2021;-0.019280117;0.050378417;0.051699693;D1
08-01-2021;0.003622055;0.048378943;0.049640364;D1
11-01-2021;6.88E-07;0.046825481;0.048040926;D1
12-01-2021;-0.001790904;0.043561053;0.044681254;D1
13-01-2021;-0.017189008;0.046010466;0.047202111;D1
14-01-2021;0.014519786;0.041621101;0.042685881;D1
15-01-2021;0.01531819;0.044891456;0.046050417;D1
19-01-2021;-0.000472137;0.04044477;0.041476318;D1
20-01-2021;-0.025099025;0.040613454;0.041648418;D1
21-01-2021;-0.022320586;0.040576696;0.041611112;D1
22-01-2021;-0.018198036;0.040231299;0.041256351;D1
25-01-2021;0.002447034;0.037935301;0.038896622;D1
26-01-2021;0.002821497;0.041750105;0.042818156;D1
27-01-2021;0.00639111;0.037588714;0.038540514;D1
28-01-2021;0.020351156;0.037232079;0.03817419;D1
29-01-2021;0.02649305;0.042205374;0.043286774;D1
01-02-2021;-0.002311582;0.051721919;0.05308526;D1
02-02-2021;0.005581483;0.050235891;0.051553867;D1
03-02-2021;0.014099744;0.048817263;0.050092251;D1
04-02-2021;-0.005354635;0.051053275;0.052396078;D1
05-02-2021;0.004781721;0.049841002;0.051145272;D1
08-02-2021;-0.004611992;0.045364347;0.046535563;D1
09-02-2021;0.004510379;0.048341141;0.049597074;D1
10-02-2021;0.009238344;0.045395778;0.04656663;D1
11-02-2021;0.006680207;0.043908373;0.045037139;D1
12-02-2021;-0.007413562;0.042886751;0.04398677;D1
16-02-2021;0.017571974;0.043273048;0.04438135;D1
17-02-2021;0.003668895;0.040435457;0.041464153;D1
18-02-2021;-0.003204949;0.041241816;0.042289314;D1
19-02-2021;0.002383182;0.040102026;0.041112583;D1
22-02-2021;0.01597778;0.039657955;0.040660981;D1
23-02-2021;-0.015620228;0.040529837;0.041559949;D1
24-02-2021;-0.00207273;0.03864516;0.039624181;D1
25-02-2021;0.030656381;0.036790704;0.037719582;D1
26-02-2021;0.012940917;0.046016754;0.047207491;D1
01-03-2021;-0.029534703;0.045331438;0.046496741;D1
02-03-2021;0.025746294;0.04848546;0.049744772;D1
03-03-2021;0.022638179;0.056665224;0.058179335;D1
04-03-2021;0.010317314;0.064798998;0.066578613;D1
05-03-2021;-0.00205053;0.061012518;0.062668288;D1
08-03-2021;0.036011485;0.064406906;0.066176212;D1
09-03-2021;-0.015332976;0.068281848;0.070183387;D1
10-03-2021;0.013824415;0.058227603;0.059794925;D1
11-03-2021;0.00487093;0.060193211;0.061824373;D1
12-03-2021;-0.00559352;0.053031878;0.05443551;D1
15-03-2021;-0.020418761;0.051607704;0.052967184;D1
16-03-2021;0.002506253;0.050428406;0.051751106;D1
17-03-2021;-0.006640072;0.049318409;0.050607993;D1
18-03-2021;0.019879773;0.045407132;0.046580803;D1
19-03-2021;0.00225084;0.05387778;0.05530762;D1
22-03-2021;-0.022791224;0.053392721;0.05480757;D1
23-03-2021;0.007439515;0.049653579;0.050951959;D1
24-03-2021;0.024125819;0.051115774;0.052459432;D1
25-03-2021;-0.010546809;0.057270676;0.058807106;D1
26-03-2021;-0.005545157;0.053973345;0.05539564;D1
29-03-2021;0.003581576;0.053532013;0.054938427;D1
30-03-2021;0.000208669;0.053024205;0.054402593;D1
31-03-2021;-0.004100786;0.049606484;0.050892954;D1
01-04-2021;0.005393985;0.048218018;0.049445551;D1
05-04-2021;-0.015520509;0.047486261;0.048701667;D1
06-04-2021;0.002532422;0.045375647;0.046525994;D1
07-04-2021;-0.016313347;0.044020101;0.045137369;D1
08-04-2021;-0.010950098;0.043102834;0.044196233;D1
09-04-2021;-0.022139724;0.042130719;0.04319848;D1
12-04-2021;0.008153269;0.040742802;0.041775061;D1
13-04-2021;-0.012900476;0.040531477;0.04155674;D1
14-04-2021;0.020544644;0.039511799;0.040511678;D1
15-04-2021;-0.002910022;0.047862798;0.049103599;D1
16-04-2021;0.003426074;0.046619944;0.047825572;D1
19-04-2021;-0.009466583;0.043678489;0.044785132;D1
20-04-2021;0.014521629;0.048817795;0.05007701;D1
21-04-2021;-0.007711977;0.044378309;0.045513435;D1
22-04-2021;0.006271026;0.046100302;0.04728934;D1
23-04-2021;-0.014671639;0.04618701;0.047377503;D1
26-04-2021;-3.68E-05;0.045259315;0.046425683;D1
27-04-2021;0.006495;0.041725817;0.04278894;D1
28-04-2021;0.004174929;0.044062027;0.045193626;D1
29-04-2021;0.022105725;0.04085591;0.041897184;D1
30-04-2021;0.002016061;0.04763403;0.048869524;D1
03-05-2021;-0.004985361;0.045905781;0.047091994;D1
04-05-2021;0.023685018;0.049388045;0.050678917;D1
05-05-2021;0.008655618;0.050720872;0.052051012;D1
06-05-2021;-0.014678179;0.051317587;0.052666467;D1
07-05-2021;0.004786532;0.050887341;0.05222395;D1
10-05-2021;0.018459113;0.049548009;0.050842552;D1
11-05-2021;-0.020189578;0.053900477;0.055329644;D1
12-05-2021;0.002671697;0.057957654;0.059513184;D1
13-05-2021;0.000232053;0.055621591;0.057103425;D1
14-05-2021;-0.00716895;0.056163961;0.0576626;D1
17-05-2021;0.002438594;0.050855853;0.052190814;D1
18-05-2021;0.013921269;0.049706628;0.050999993;D1
19-05-2021;-0.01324334;0.049542409;0.050833953;D1
20-05-2021;-0.015644349;0.046659452;0.047867183;D1
21-05-2021;0.019923349;0.044824215;0.045979413;D1
24-05-2021;-0.008495092;0.05187467;0.053241606;D1
25-05-2021;0.006164019;0.049793349;0.051097307;D1
26-05-2021;0.000354313;0.048395808;0.049657977;D1
27-05-2021;0.009011569;0.047788491;0.049032678;D1
28-05-2021;0.008353828;0.046540583;0.047747843;D1
01-06-2021;0.006494393;0.04395356;0.04508524;D1
02-06-2021;-0.007581793;0.044007932;0.045141218;D1
03-06-2021;0.008822267;0.042443216;0.043531484;D1
04-06-2021;-0.013407637;0.041527518;0.042589695;D1
07-06-2021;0.002259873;0.040566427;0.041601419;D1
08-06-2021;-0.000399428;0.040361018;0.041390229;D1
09-06-2021;0.000943025;0.039059173;0.040051658;D1
10-06-2021;0.007501737;0.038976173;0.039966466;D1
11-06-2021;-0.006463337;0.038202253;0.039171146;D1
14-06-2021;-0.020179763;0.037957115;0.038919277;D1
15-06-2021;0.001733027;0.037245138;0.038187731;D1
16-06-2021;0.00253993;0.037283957;0.03822763;D1
17-06-2021;-0.012588094;0.036588578;0.037513226;D1
18-06-2021;0.002986467;0.036596262;0.037520975;D1
21-06-2021;-0.014428251;0.038198649;0.039167448;D1
22-06-2021;-0.013752737;0.035978324;0.036886317;D1
23-06-2021;0.000599058;0.035144963;0.036030182;D1
24-06-2021;0.008028066;0.037617238;0.038569925;D1
25-06-2021;0.002551004;0.035504548;0.036399658;D1
28-06-2021;-0.009286297;0.035508726;0.036403989;D1
29-06-2021;-0.009701011;0.035875203;0.036780417;D1
30-06-2021;-0.004945711;0.035848759;0.036753269;D1
01-07-2021;-0.006286939;0.034662804;0.035535311;D1
02-07-2021;-0.014288096;0.035699169;0.036599637;D1
06-07-2021;-0.012413643;0.034947567;0.035827739;D1
07-07-2021;-0.007223127;0.0370207;0.037957172;D1
08-07-2021;-0.009448923;0.034568748;0.035438739;D1
09-07-2021;-0.016884327;0.034632537;0.035504242;D1
12-07-2021;0.011629745;0.036167396;0.03708058;D1
13-07-2021;-0.010509316;0.035035964;0.035918521;D1
14-07-2021;-0.009319236;0.034549443;0.035418917;D1
15-07-2021;0.00335518;0.035469033;0.036363279;D1
16-07-2021;0.014989996;0.034931892;0.035811646;D1
19-07-2021;0.009150934;0.036312824;0.037229967;D1
20-07-2021;-0.017680813;0.036610168;0.037534431;D1
21-07-2021;0.001512421;0.03680356;0.037733505;D1
22-07-2021;-0.005232727;0.036852479;0.03778213;D1
23-07-2021;-0.006283822;0.03796715;0.038928325;D1
26-07-2021;-0.004379366;0.036780127;0.037709246;D1
27-07-2021;0.014126569;0.038136044;0.039102744;D1
28-07-2021;-0.000168852;0.035072516;0.035955793;D1
29-07-2021;-0.006580325;0.038588266;0.039567789;D1
30-07-2021;-0.009163615;0.035430277;0.036323366;D1
02-08-2021;0.006131046;0.037078736;0.038016735;D1
03-08-2021;-0.008537146;0.035267644;0.036156411;D1
04-08-2021;0.002752949;0.037139799;0.038078409;D1
05-08-2021;-0.000103469;0.034517111;0.035385082;D1
06-08-2021;0.002152067;0.03663324;0.037558736;D1
09-08-2021;0.001093343;0.034573636;0.035443538;D1
10-08-2021;0.005406063;0.036074786;0.036984518;D1
11-08-2021;0.000992873;0.034293932;0.035156015;D1
12-08-2021;-0.018266093;0.036041839;0.036948986;D1
13-08-2021;0.000539317;0.034190834;0.035047185;D1
16-08-2021;-0.01652434;0.035675702;0.036573426;D1
17-08-2021;-0.001897758;0.034130387;0.034986225;D1
18-08-2021;0.022187303;0.035762401;0.036654887;D1
19-08-2021;-0.011113084;0.039611793;0.0406143;D1
20-08-2021;-0.002974601;0.041109834;0.042154745;D1
23-08-2021;-0.009234257;0.039419631;0.040419192;D1
24-08-2021;-0.001038757;0.040842063;0.041878684;D1
25-08-2021;0.009223685;0.039024996;0.040013774;D1
26-08-2021;0.00547648;0.039037007;0.040027364;D1
27-08-2021;-0.008416233;0.037991908;0.038953563;D1
30-08-2021;-0.026386005;0.038439475;0.039413039;D1
31-08-2021;0.005382947;0.037217652;0.038151655;D1
01-09-2021;0.001412969;0.038089656;0.039040549;D1
02-09-2021;0.001397079;0.036787287;0.037709445;D1
03-09-2021;-0.003082262;0.037380476;0.038311629;D1
07-09-2021;-0.011301266;0.036212732;0.037118699;D1
08-09-2021;0.011757283;0.036571791;0.037490969;D1
09-09-2021;0.009333649;0.035563436;0.036457291;D1
10-09-2021;0.039480011;0.035966518;0.036872364;D1
13-09-2021;0.005693845;0.040930072;0.041974099;D1
14-09-2021;0.014773769;0.043724337;0.044847502;D1
15-09-2021;-0.00461251;0.040423898;0.041452997;D1
16-09-2021;-0.002186791;0.042721794;0.04381647;D1
17-09-2021;0.017610712;0.041883012;0.04295435;D1
20-09-2021;0.005960874;0.041520508;0.042581863;D1
21-09-2021;0.004940967;0.044219516;0.045358602;D1
22-09-2021;-0.011056617;0.041697796;0.042764611;D1
23-09-2021;-0.001160612;0.04584906;0.047035956;D1
24-09-2021;-0.006836074;0.044177202;0.045312248;D1
27-09-2021;-0.000829832;0.041946591;0.043015296;D1
28-09-2021;0.006986676;0.043026047;0.04412291;D1
29-09-2021;-0.002038151;0.042307065;0.043386419;D1
30-09-2021;0.015930306;0.035471264;0.036362763;D1
01-10-2021;-0.005057107;0.039206159;0.040201242;D1
04-10-2021;0.016284748;0.041652032;0.042713485;D1
05-10-2021;-0.009308951;0.039822573;0.040834053;D1
06-10-2021;-0.018875513;0.040512087;0.041544;D1
07-10-2021;-0.000390942;0.040143043;0.041162121;D1
08-10-2021;0.007489946;0.04061713;0.041650981;D1
11-10-2021;-0.004597329;0.038914677;0.039902006;D1
12-10-2021;0.012434953;0.039566878;0.040572972;D1
13-10-2021;0.000525216;0.038271785;0.039242208;D1
14-10-2021;-0.011263779;0.040612392;0.041648391;D1
15-10-2021;-0.005260358;0.037221739;0.038162882;D1
18-10-2021;-0.020859523;0.037225376;0.03816694;D1
19-10-2021;-0.011698102;0.03851281;0.03949009;D1
20-10-2021;-0.003557967;0.037208501;0.038149139;D1
21-10-2021;-0.00398822;0.036451988;0.037367657;D1
22-10-2021;0.008109891;0.037383255;0.038327031;D1
25-10-2021;-0.000506249;0.038498423;0.039474037;D1
26-10-2021;0.000936125;0.037644477;0.038597154;D1
27-10-2021;0.003822162;0.035203341;0.036089876;D1
28-10-2021;-0.018629204;0.040199852;0.041223118;D1
29-10-2021;-0.016968604;0.036343927;0.037261122;D1
01-11-2021;-0.001243521;0.037282237;0.038225409;D1
02-11-2021;-0.007475693;0.036620668;0.037545926;D1
03-11-2021;-0.00606086;0.037919186;0.038876532;D1
04-11-2021;0.004526588;0.035068448;0.035949489;D1
05-11-2021;0.004518269;0.03733119;0.038274737;D1
08-11-2021;0.007022185;0.03741423;0.038360648;D1
09-11-2021;-0.005083427;0.036310934;0.037222364;D1
10-11-2021;0.015476437;0.034520295;0.035385626;D1
11-11-2021;0.007142669;0.038297515;0.039267042;D1
12-11-2021;-0.009988398;0.036469038;0.037389216;D1
15-11-2021;0.002464553;0.038107863;0.039073514;D1
16-11-2021;-0.006211227;0.040440979;0.041472004;D1
17-11-2021;-0.017132558;0.039130528;0.040125031;D1
18-11-2021;-0.028235415;0.037424461;0.038371862;D1
19-11-2021;-0.016546896;0.03935812;0.040359138;D1
22-11-2021;0.003713666;0.039850697;0.040865529;D1
23-11-2021;-0.004445736;0.037043771;0.037980847;D1
24-11-2021;-0.005726471;0.038571273;0.039550468;D1
29-11-2021;-0.005823409;0.038825117;0.039811367;D1
30-11-2021;-0.031805645;0.038349331;0.039322388;D1
01-12-2021;0.017420907;0.037645906;0.038599545;D1
02-12-2021;-0.029715951;0.034085826;0.034942882;D1
03-12-2021;0.012589279;0.036088696;0.036999741;D1
06-12-2021;-0.004832477;0.038514322;0.039489989;D1
07-12-2021;-0.012721349;0.031020814;0.031796154;D1
08-12-2021;-0.017062929;0.033640071;0.034484725;D1
09-12-2021;0.001575222;0.037128789;0.038067913;D1
10-12-2021;-0.023653982;0.035683262;0.036583125;D1
13-12-2021;0.02912283;0.036244191;0.037159358;D1
14-12-2021;0.003839716;0.044246427;0.045386603;D1
15-12-2021;-0.024610808;0.041634471;0.042699664;D1
16-12-2021;0.039576461;0.042040882;0.043117662;D1
17-12-2021;-0.007880284;0.049105587;0.050389445;D1
20-12-2021;-0.01269496;0.044916352;0.046076075;D1
21-12-2021;-0.004854902;0.043927769;0.045058776;D1
22-12-2021;-0.014226306;0.048615673;0.049884821;D1
23-12-2021;-0.002612158;0.0436929;0.044817118;D1
27-12-2021;-0.017175647;0.042842089;0.043941811;D1
28-12-2021;0.003584992;0.043365985;0.044480772;D1
29-12-2021;-0.000560119;0.042311087;0.043395604;D1
30-12-2021;0.007546377;0.039750077;0.040762143;D1
31-12-2021;0.001854055;0.052289445;0.0533736;D1
03-01-2022;-0.022933073;0.042172802;0.043183474;D1
04-01-2022;0.015176341;0.038635646;0.039622186;D1
05-01-2022;0.025695487;0.037136781;0.038103969;D1
06-01-2022;0.002233522;0.0489389;0.050255671;D1
07-01-2022;0.00379811;0.03921543;0.040249569;D1
10-01-2022;-0.020889821;0.048552304;0.049860592;D1
11-01-2022;-0.014501831;0.043042892;0.044187867;D1
12-01-2022;0.003242825;0.043018253;0.044162687;D1
13-01-2022;0.016792114;0.040918553;0.042002507;D1
14-01-2022;-0.010481145;0.044036436;0.045210749;D1
18-01-2022;0.009901358;0.035232846;0.036157847;D1
19-01-2022;0.022193825;0.039573189;0.040618953;D1
20-01-2022;0.014211678;0.045978702;0.047210441;D1
21-01-2022;0.012845377;0.044590473;0.045781129;D1
24-01-2022;-0.015717226;0.041962775;0.043076851;D1
25-01-2022;-0.004991386;0.050508445;0.051877295;D1
26-01-2022;0.02366759;0.046559602;0.047808677;D1
27-01-2022;0.018792711;0.053753908;0.055212211;D1
28-01-2022;-0.026051299;0.05960915;0.061253817;D1
31-01-2022;-0.026976379;0.068585173;0.070531744;D1
01-02-2022;-0.000269748;0.064020721;0.065812038;D1
02-02-2022;-0.00627465;0.059899049;0.061555552;D1
03-02-2022;0.009493473;0.059347174;0.060989328;D1
04-02-2022;-0.003729293;0.059290266;0.060933407;D1
07-02-2022;0.006936665;0.047560456;0.04883698;D1
08-02-2022;-0.018101608;0.052084835;0.053500888;D1
09-02-2022;0.000687427;0.045612926;0.046832914;D1
10-02-2022;0.011948651;0.045851762;0.047079208;D1
11-02-2022;0.022309978;0.044360904;0.045537096;D1
14-02-2022;-0.008890192;0.056361593;0.057894087;D1
15-02-2022;-0.008515814;0.0474229;0.04868279;D1
16-02-2022;-0.002605706;0.05463336;0.056112563;D1
17-02-2022;0.010600865;0.05355172;0.054997306;D1
18-02-2022;0.013857037;0.04775242;0.049025341;D1
22-02-2022;0.004138879;0.045189268;0.046390194;D1
23-02-2022;0.033902581;0.041467807;0.042563029;D1
24-02-2022;-0.064768501;0.047578124;0.048854717;D1
25-02-2022;-0.005146008;0.052883468;0.054320318;D1
28-02-2022;-0.013502398;0.047806047;0.049082468;D1
01-03-2022;0.009572474;0.04979843;0.051137565;D1
02-03-2022;-0.010549202;0.049274064;0.050598622;D1
03-03-2022;0.011885479;0.049861955;0.051204489;D1
04-03-2022;0.00737845;0.048007158;0.049294419;D1
07-03-2022;0.024362849;0.042221445;0.043339122;D1
08-03-2022;0.0095525;0.04439591;0.045578277;D1
09-03-2022;-0.007274411;0.049272265;0.050601591;D1
10-03-2022;0.011724068;0.050981835;0.052364274;D1
11-03-2022;0.028043074;0.052365284;0.053791067;D1
14-03-2022;0.007106722;0.056226868;0.057771779;D1
15-03-2022;-0.026528188;0.056249251;0.057790276;D1
16-03-2022;-0.014613833;0.054558608;0.056047562;D1
17-03-2022;-0.013798823;0.053249695;0.054699595;D1
18-03-2022;-0.019898988;0.054699347;0.056185983;D1
21-03-2022;-0.009644858;0.049909071;0.051248294;D1
22-03-2022;-0.017927882;0.049264096;0.050587225;D1
23-03-2022;-0.012331308;0.047732052;0.048996794;D1
24-03-2022;-0.016245871;0.047772506;0.049004033;D1
25-03-2022;-0.002428632;0.049836182;0.051091256;D1
28-03-2022;-0.017634584;0.050950705;0.052224014;D1
29-03-2022;-0.011182711;0.047415767;0.048585684;D1
30-03-2022;0.004771423;0.047731982;0.048890572;D1
31-03-2022;0.016146083;0.046607068;0.047746508;D1
01-04-2022;-0.003139498;0.044560576;0.045654023;D1
04-04-2022;-0.02135338;0.038172443;0.039098501;D1
05-04-2022;0.015223909;0.04106338;0.042086638;D1
06-04-2022;0.003167991;0.03903197;0.040019919;D1
07-04-2022;-0.008739384;0.037043618;0.037992388;D1
08-04-2022;0.007631369;0.036834283;0.037770012;D1
11-04-2022;0.017304173;0.038311438;0.039290649;D1
12-04-2022;0.002587086;0.035529858;0.036435208;D1
13-04-2022;-0.017828462;0.034441151;0.035324048;D1
14-04-2022;0.032432304;0.034694544;0.035545891;D1
18-04-2022;-0.006877436;0.043862861;0.044954398;D1
19-04-2022;-0.012929675;0.041920409;0.042953533;D1
20-04-2022;0.00889677;0.043915809;0.045027578;D1
21-04-2022;0.014063713;0.041199055;0.042248569;D1
22-04-2022;0.026751621;0.045766139;0.046953214;D1
25-04-2022;-0.011363071;0.042246796;0.043329644;D1
26-04-2022;0.034908843;0.049231348;0.050531102;D1
27-04-2022;-0.003455945;0.056792841;0.058339131;D1
28-04-2022;-0.030259265;0.062626641;0.064371916;D1
29-04-2022;0.02683582;0.062913476;0.064673594;D1
02-05-2022;-0.009559521;0.076455977;0.078693631;D1
03-05-2022;-0.006070963;0.073873828;0.075989963;D1
04-05-2022;-0.04081579;0.074641195;0.076772539;D1
05-05-2022;0.042204759;0.070061622;0.072037389;D1
06-05-2022;-0.007177267;0.080467704;0.082823666;D1
09-05-2022;0.014285039;0.070452715;0.072457308;D1
10-05-2022;0.011148603;0.074227498;0.076342352;D1
11-05-2022;0.045763531;0.071065167;0.073063546;D1
12-05-2022;0.001115993;0.084255659;0.086736318;D1
13-05-2022;-0.014742735;0.06883659;0.07076795;D1
16-05-2022;-0.000249213;0.073329495;0.07541058;D1
17-05-2022;0.00156337;0.06757357;0.06945935;D1
18-05-2022;0.040658775;0.063300791;0.065054627;D1
19-05-2022;0.021559501;0.065556192;0.06739632;D1
20-05-2022;0.012333018;0.083788345;0.086287856;D1
23-05-2022;-0.033994546;0.07655449;0.078781765;D1
24-05-2022;0.003133997;0.075414639;0.077605957;D1
25-05-2022;-0.014992654;0.07036916;0.072385119;D1
26-05-2022;-0.045220547;0.066549512;0.068435434;D1
27-05-2022;-0.028823756;0.062368439;0.064113939;D1
31-05-2022;0.001408923;0.060025361;0.061680443;D1
01-06-2022;0.005977211;0.055932089;0.05745054;D1
02-06-2022;-0.023213604;0.053738134;0.05519265;D1
03-06-2022;0.010369915;0.05071952;0.05208281;D1
06-06-2022;0.004121097;0.049173895;0.050483411;D1
07-06-2022;-0.02770732;0.047094354;0.048335901;D1
08-06-2022;0.004075175;0.045782432;0.046991131;D1
09-06-2022;0.02959922;0.043622055;0.044773392;D1
10-06-2022;0.021989213;0.049688683;0.051025312;D1
13-06-2022;0.005528451;0.058777042;0.060403518;D1
14-06-2022;-0.000190399;0.053604122;0.055066719;D1
15-06-2022;-0.008863716;0.054132884;0.055611752;D1
16-06-2022;0.010250568;0.058568188;0.060190178;D1
17-06-2022;-0.010302895;0.056955026;0.058524087;D1
21-06-2022;-0.017164102;0.050847982;0.052224438;D1
22-06-2022;-0.005584724;0.055399342;0.05691341;D1
23-06-2022;-0.010428065;0.049401579;0.050729861;D1
24-06-2022;-0.014099092;0.04597382;0.04720106;D1
27-06-2022;0.006396118;0.051065882;0.052449076;D1
28-06-2022;0.029988544;0.04876157;0.05007531;D1
29-06-2022;-0.013666621;0.054632418;0.056129035;D1
30-06-2022;0.002136256;0.05186746;0.053277715;D1
01-07-2022;-0.019853916;0.062013853;0.063713131;D1
05-07-2022;-0.02664608;0.054964141;0.056431857;D1
06-07-2022;-0.009452005;0.052052438;0.053429646;D1
07-07-2022;-0.020743136;0.053315007;0.054736243;D1
08-07-2022;-0.012907346;0.050479409;0.051824125;D1
