dts,jumps_1,jumps_2,jumps_3,jumps_4,jumps_5
14/04/2010,-0,0,-0,0,0
15/04/2010,-0,0,-0,-0,0
16/04/2010,-0,0,-0,0,0
19/04/2010,0,-0,0,0,2.82864343460618e-05
20/04/2010,5.80100559935849e-05,4.06792486173612e-05,0,0,0
21/04/2010,7.60102888030946e-05,0.000373244028338371,0,0,0
22/04/2010,-0,0,0,-0,0
23/04/2010,4.24210060061272e-05,0,-0,0,0
26/04/2010,-0,-0,-0,0,0
27/04/2010,0,0,-0,7.87377600161813e-05,7.99879821987686e-05
28/04/2010,0,-0,0,0,4.03218124398152e-05
29/04/2010,0,7.41939578999981e-05,0,1.3626504181125e-05,5.24478476352474e-05
30/04/2010,0,0.000132735201464613,-0,0,3.95552583485781e-05
03/05/2010,3.39248463835659e-05,0,0,0,0
04/05/2010,0,0,0,0,0
05/05/2010,-0,0,-0,-0,0.000136835241415438
06/05/2010,0,0.000915294958479113,0,0,-0
07/05/2010,-0,0,-0,-0,0
10/05/2010,0,0,0,0,6.72216461644286e-05
11/05/2010,0,-0,5.14062790641693e-05,-0,0
12/05/2010,7.2570143231781e-05,0,0,0,0
13/05/2010,0,0,0.000104113265376269,4.91242582014756e-05,-0
14/05/2010,0,0,0,0,7.67088540788994e-05
17/05/2010,0,0,-0,0,0
18/05/2010,0,-0,0,0,0
19/05/2010,-0,0,-0,0,-0
20/05/2010,0,-0,-0,0,-0
21/05/2010,0,0,0.000181103216899592,0,0
24/05/2010,0,0,0,0,0
25/05/2010,-0,0,0,-0,-0
26/05/2010,-0,-0,-0,-0,0
27/05/2010,0,0,0,-0,-0
28/05/2010,9.36235526848156e-05,0.000158258221303957,0,6.16871283952939e-05,-0
01/06/2010,0,-0,0,0,0
02/06/2010,3.71613614617863e-05,0,0,0,0
03/06/2010,-0,-0,0,0,-0
04/06/2010,0,0,8.71020608324855e-05,0,-0
07/06/2010,-0,-0,0,-0,5.9569172659797e-05
08/06/2010,-0,-0,-0,0,0
09/06/2010,0,-0,-0,0,-0
10/06/2010,-0,-0,0,-0,0
11/06/2010,0,0,0,-0,0
14/06/2010,0,-0,-0,-0,0
15/06/2010,0,0,0,0,-0
16/06/2010,0,0,5.5656269529386e-05,5.128568061949e-05,0
17/06/2010,0,0,0,0,2.78439692892853e-05
18/06/2010,0,0,0,0,5.35061948331462e-05
21/06/2010,-0,0,0,-0,0
22/06/2010,-0,-0,0,-0,-0
23/06/2010,0,0,-0,-0,0
24/06/2010,-0,0,-0,0,0
25/06/2010,0,0,0,0,0
28/06/2010,7.63687475033889e-05,0,6.02472101143083e-05,-0,0
29/06/2010,0.000142132595232083,0.000295928055178517,0.000187814533813883,0,0
30/06/2010,0,0,0,0,0
01/07/2010,0,-0,0,0,0
02/07/2010,9.79517544992877e-05,0,0,5.52547861785301e-05,9.92152961855821e-05
06/07/2010,0,0.000117287870344423,0,0,0
07/07/2010,-0,0,-0,0,0
08/07/2010,0,0,0,-0,0
09/07/2010,-0,-0,0,-0,2.96573104036604e-05
12/07/2010,-0,0,5.27674811275752e-05,0,0
13/07/2010,0,-0,0,0,0
14/07/2010,0,0,0,3.59034757255886e-05,-0
15/07/2010,-0,-0,-0,0,-0
16/07/2010,-0,-0,0.000102599627960449,-0,0
19/07/2010,0,0,0,-0,-0
20/07/2010,0,0,0,5.40922290027464e-05,0
21/07/2010,0,0,0,4.07383705286526e-05,0
22/07/2010,0,0,0,4.81458495714324e-05,0
23/07/2010,-0,0,0,-0,-0
26/07/2010,0,0,-0,0,0
27/07/2010,0,0,4.7822417358854e-05,0,0
28/07/2010,0,-0,-0,0,-0
29/07/2010,7.06564711009288e-05,-0,-0,0,0
30/07/2010,0,0,0,0,0.000186063686332676
02/08/2010,0,0,-0,0,0
03/08/2010,0,0,2.94679767957136e-05,2.77829409057019e-05,0
04/08/2010,-0,0,3.62779071672702e-05,0,0
05/08/2010,0,-0,-0,0,1.59417339791383e-05
06/08/2010,-0,0,0,0,0
09/08/2010,0,8.80547164867467e-05,0.000121285110698637,-0,0
10/08/2010,0,-0,0,0,6.19864793132576e-05
11/08/2010,9.45718355247038e-05,7.07613765180525e-05,0,0,0
12/08/2010,0,-0,0,-0,5.26837588504374e-05
13/08/2010,-0,0.000169831766955448,0,0,0
16/08/2010,0,-0,8.50921005745133e-05,0,-0
17/08/2010,0,0,4.35483280948504e-05,-0,0
18/08/2010,-0,-0,0,0,0
19/08/2010,0,0.000116898850753433,0,-0,0
20/08/2010,0,-0,0,0,0
23/08/2010,-0,-0,-0,-0,0
24/08/2010,0,8.47531859006401e-05,0,-0,0
25/08/2010,0,-0,3.79260639218082e-05,0,0
26/08/2010,0,0,0,3.47009131801993e-05,0
27/08/2010,0,0,0,0,-0
30/08/2010,0,-0,-0,-0,2.49540292594036e-05
31/08/2010,5.27988938519361e-05,0,-0,-0,0
01/09/2010,3.22139898022365e-05,0,6.08609356475724e-05,0,4.38616328616644e-05
02/09/2010,0,0,-0,0,0
03/09/2010,0,0,6.23570668821278e-05,-0,4.11674403648612e-05
07/09/2010,0,-0,0,0,3.10487238535226e-05
08/09/2010,1.65146259704613e-05,0,-0,-0,0
09/09/2010,-0,-0,4.14430996926793e-05,-0,0
10/09/2010,0,0,7.96735462136082e-05,0,0
13/09/2010,-0,0,0,2.69543177299528e-05,0
14/09/2010,-0,-0,0,2.83652132444073e-05,-0
15/09/2010,0,0,3.91978886168667e-05,0,2.05498191063188e-05
16/09/2010,0,3.37182890750735e-05,-0,0,0
17/09/2010,0,3.65979327539315e-05,0,-0,-0
20/09/2010,-0,0,0,1.82417083739421e-05,2.71672391639103e-05
21/09/2010,-0,0,0.000116140822732193,2.62901617104952e-05,0
22/09/2010,0,0,0,0,-0
23/09/2010,3.52655104479562e-05,7.47247355924147e-05,2.91561390817269e-05,0,0
24/09/2010,3.80897743534781e-05,8.29288003603343e-05,0,0,0
27/09/2010,3.15800727473583e-05,0,-0,9.72490989103119e-06,-0
28/09/2010,0.00034200174427243,0.000161476521722376,9.97994374989189e-05,0,0
29/09/2010,0,9.46329582061599e-05,0,0,0
30/09/2010,-0,0,0,0,0
01/10/2010,-0,0,0,0,0
04/10/2010,0,0,0,0,0
05/10/2010,5.34765868089484e-05,-0,-0,0,0
06/10/2010,0,-0,0,1.14870753632046e-05,-0
07/10/2010,0,0,0,0,0
08/10/2010,-0,0,0,0,0
11/10/2010,0,-0,-0,0,0
12/10/2010,3.40430408729856e-05,0,0,2.0361861446242e-05,0
13/10/2010,0,7.94893100909237e-05,-0,0,-0
14/10/2010,-0,-0,0,-0,0
15/10/2010,0,-0,0,0,0
18/10/2010,0,0,0,0,0
19/10/2010,0,0,0,0,-0
20/10/2010,0,0,0,0,-0
21/10/2010,0,0.000114317123872687,0,0,4.25309062743587e-05
22/10/2010,0,0.000321283705590065,1.78284105112525e-05,0,0
25/10/2010,0,4.49254267688177e-05,0,-0,0
26/10/2010,0,-0,3.10233311538508e-05,0.000207148498489532,3.50353529143157e-05
27/10/2010,0,0,0,0,0
28/10/2010,-0,-0,0,-0,3.98008428119672e-05
29/10/2010,0,0,0,0,0
01/11/2010,0,0,4.96358439644046e-05,-0,3.83157381020408e-05
02/11/2010,1.62535624886426e-05,-0,-0,2.26142276316591e-05,0
03/11/2010,-0,-0,-0,0,0
04/11/2010,0,-0,0,-0,3.47180382031989e-05
05/11/2010,-0,0,0,0,4.37641471910701e-05
08/11/2010,0,0,2.45449066824202e-05,1.97206973105742e-05,0
09/11/2010,-0,0,0,0,-0
10/11/2010,0,5.49570898802278e-05,0,0,0
11/11/2010,0,-0,0.000167213467637892,0,0.000155943397694942
12/11/2010,0,0,5.28851503861785e-05,0,0
15/11/2010,-0,0,0,0,0
16/11/2010,-0,0,0,-0,0
17/11/2010,0,0,0,0,0
18/11/2010,0,6.03710545666153e-05,0,0,-0
19/11/2010,0,0,0,-0,1.91259472971843e-05
22/11/2010,0,0.000143945739546584,2.80979438073823e-05,0,0
23/11/2010,0,0,0,0,0
24/11/2010,0,0,-0,0,2.27309192496232e-05
29/11/2010,0,-0,-0,-0,0
30/11/2010,0,0,-0,0,0
01/12/2010,1.00754655209948e-05,0,0,1.79850165500014e-05,6.15751925010969e-05
02/12/2010,0,-0,2.24724965559275e-05,0,0
03/12/2010,-0,0,-0,1.94880938207901e-05,0
06/12/2010,1.74225486138901e-05,0,0,2.81913211058659e-05,0
07/12/2010,0,0,-0,0,-0
08/12/2010,1.99301434782667e-05,6.83563479603704e-05,0,0,-0
09/12/2010,0,0,6.43581428034496e-05,1.85117522552264e-05,2.1722572299504e-05
10/12/2010,0,-0,0,1.26170057804661e-05,0
13/12/2010,-0,-0,0,-0,0
14/12/2010,0,0,0,0,2.55858954495217e-05
15/12/2010,0,0,0,8.98377786021341e-06,0
16/12/2010,-0,-0,0,9.57945155842432e-06,2.52291578394506e-05
17/12/2010,0,-0,1.96551353401138e-05,-0,2.3640144031133e-05
20/12/2010,0,0,-0,0,1.83394556755967e-05
21/12/2010,0,6.68578618279069e-05,0,0,0
22/12/2010,0,1.16697047715731e-05,0,0,0
23/12/2010,0,0,0,0,2.60477257521141e-05
27/12/2010,0,0,0,0,0
28/12/2010,6.08834381607445e-06,0,0,1.48020658488218e-05,3.65586695286112e-05
29/12/2010,0,2.10527387864134e-05,9.38604825684722e-06,0,0
30/12/2010,0,-0,0,0,0
31/12/2010,0,0,7.42067355439907e-06,6.43444698625132e-06,2.41725899825769e-05
03/01/2011,0,7.21131759515847e-05,0,0,0
04/01/2011,0,0,1.63443838761034e-05,0,0
05/01/2011,9.36938345965753e-06,0,0,0,0
06/01/2011,0,-0,0,0,0
07/01/2011,0,0,1.70683330924975e-05,0,0
10/01/2011,-0,-0,0,0,3.92140529740298e-05
11/01/2011,0,-0,0,-0,0
12/01/2011,0,0,0,0,2.14343446763198e-05
13/01/2011,0,0,0,-0,0
14/01/2011,0,0,0,-0,-0
18/01/2011,0,0,1.42789911186849e-05,0,0
19/01/2011,0,0,0,0,0
20/01/2011,0,-0,0,0,0
21/01/2011,0,-0,2.65452079051134e-05,0,2.23581658698718e-05
24/01/2011,0,8.34623250725316e-05,-0,1.97939214918432e-05,2.29382419884469e-05
25/01/2011,0,-0,0,0.000478537809245391,4.24292788966406e-05
26/01/2011,0,0,-0,0,0
27/01/2011,-0,0.000137228649109572,0,1.03214393197326e-05,0.000233649741864772
28/01/2011,-0,-0,0,0,0.000135155541311577
31/01/2011,2.03428384046335e-05,0,0,-0,0
01/02/2011,1.42112237833479e-05,-0,2.13722617554957e-05,-0,0
02/02/2011,9.10787380676116e-06,-0,-0,0,0
03/02/2011,0,0,-0,-0,0
04/02/2011,4.27174538608804e-05,0,3.49596374226922e-05,0,0
07/02/2011,0,0,0,1.10618232082466e-05,0
08/02/2011,0,0,0,0,0
09/02/2011,-0,-0,0,0,0
10/02/2011,0,0,0.000185003568675928,0,0.000105925989085819
11/02/2011,7.76322820095993e-06,0,0,0,5.50458619862977e-05
14/02/2011,2.43457839589134e-05,0,2.86969485203528e-05,5.1943482155862e-06,0
15/02/2011,0,0,1.38972138286299e-05,0,0
16/02/2011,0,-0,0,0,0
17/02/2011,3.60325331843051e-05,0,0,0,5.43818359131952e-05
18/02/2011,0,2.25008654641616e-05,0,0,0
22/02/2011,0,0,3.89997361046493e-05,-0,0
23/02/2011,0,0,0,-0,-0
24/02/2011,-0,-0,0,-0,-0
25/02/2011,0,0,0,0,4.95862979363758e-05
28/02/2011,4.61969812097621e-05,0,0,0,-0
01/03/2011,0,0.000112466224325517,0,0,0
02/03/2011,0,0,-0,0,0
03/03/2011,0,0,1.92408860312555e-05,0,7.22931570952806e-06
04/03/2011,-0,-0,-0,0,0
07/03/2011,0,0,0,0,0
08/03/2011,-0,-0,0,-0,0
09/03/2011,0,0,2.92621941336981e-05,-0,0
10/03/2011,4.08273657329982e-05,-0,0,-0,-0
11/03/2011,-0,-0,0,0,5.86113092741295e-05
14/03/2011,0,0,0,-0,-0
15/03/2011,0,0,0,0,0
16/03/2011,0,0,0,0,0
17/03/2011,0,0,0,0,0
18/03/2011,6.66751024828491e-05,6.54850432023258e-05,0,0,0
21/03/2011,0,5.58438019602367e-05,0,0,0
22/03/2011,0,-0,3.11126625925902e-05,-0,0
23/03/2011,2.09476187726891e-05,3.39220739969202e-05,3.96322985992643e-05,0,0
24/03/2011,-0,-0,0,-0,0
25/03/2011,-0,7.17887821825294e-05,0,2.6162719368802e-05,4.03961247138245e-05
28/03/2011,-0,-0,0,-0,0
29/03/2011,1.74056559371765e-05,7.7668969548929e-05,-0,-0,0
30/03/2011,0,0,0,0,-0
31/03/2011,2.59223627997565e-05,0,0,0,1.94624198128645e-05
01/04/2011,4.05277747519489e-05,-0,3.40140768543145e-05,0,2.98882417918391e-05
04/04/2011,0,-0,2.04400539647381e-05,5.74139123745173e-06,0
05/04/2011,0,-0,-0,0,3.8110703019905e-05
06/04/2011,0,6.34677837578593e-05,0,0,0
07/04/2011,0,-0,0,0,0
08/04/2011,0,0,6.66309443634821e-05,-0,0
11/04/2011,-0,4.81630202542982e-05,0,0,-0
12/04/2011,0,0,0,-0,0
13/04/2011,2.37527574347085e-05,-0,0,-0,0
14/04/2011,-0,0,0,0,-0
15/04/2011,3.5093674266437e-05,0,0,-0,0
18/04/2011,0.000136087140752679,-0,-0,0,-0
19/04/2011,0,0,0,0,0
20/04/2011,3.80375057927355e-05,-0,3.11213629396944e-05,9.06949739838906e-05,4.6882611652578e-05
21/04/2011,0,2.6122706464867e-05,0,0,2.6456128227268e-05
25/04/2011,0,0,0,0,0
26/04/2011,0,0,0,0,0
27/04/2011,-0,0,-0,0,3.32200299561231e-05
28/04/2011,0,0,4.60566952289761e-05,0,0
29/04/2011,6.32955119113189e-05,0,6.92096506202263e-05,1.22749271550791e-05,0
02/05/2011,0,0,0,-0,0
03/05/2011,0,-0,-0,0,0
04/05/2011,0,-0,0,0,0
05/05/2011,2.89067402869827e-05,0,6.28977269642354e-05,-0,0
06/05/2011,0,0,0,1.96278953197138e-05,0
09/05/2011,1.56788024354424e-05,0,1.72144717703655e-05,-0,0
10/05/2011,2.41215411750915e-05,7.59444795995933e-05,0,9.45845301234437e-06,-0
11/05/2011,0,0,0,1.38087496739324e-05,-0
12/05/2011,0,0,8.92334037225162e-05,0,0
13/05/2011,-0,0,0,0,-0
16/05/2011,0,0,1.49223767317556e-05,-0,0
17/05/2011,-0,-0,0,0,0
18/05/2011,0,0,0,-0,4.19084047291576e-05
19/05/2011,0,0,0,0,0
20/05/2011,1.95901636803298e-05,0,0,0,-0
23/05/2011,-0,0,-0,0,3.0405837731746e-05
24/05/2011,-0,0,0,-0,2.28618852068159e-05
25/05/2011,0,-0,3.01248999780512e-05,0,0
26/05/2011,0,0,0,0,0
27/05/2011,5.08971342932152e-06,0,1.44538929839636e-05,0,0
31/05/2011,2.55249703416614e-05,-0,2.41402623456949e-05,1.26826140923246e-05,3.70644416409348e-05
01/06/2011,-0,-0,-0,0,0
02/06/2011,-0,0,-0,0,-0
03/06/2011,0,0,0,-0,-0
06/06/2011,0,0,0,-0,0
07/06/2011,0,0,0,1.28148320145405e-05,2.52614594692008e-05
08/06/2011,0,-0,-0,0,0
09/06/2011,-0,0,0,0,0
10/06/2011,-0,0,-0,-0,0
13/06/2011,-0,-0,3.36332759773632e-05,0,0
14/06/2011,-0,0,5.04007666563677e-05,0,1.43174692850259e-05
15/06/2011,-0,0,0,-0,-0
16/06/2011,6.0078991524398e-05,-0,0,0,0
17/06/2011,0,-0,-0,0,0
20/06/2011,0,0,0,2.59942846458851e-05,-0
21/06/2011,-0,0,0,0,0
22/06/2011,0,-0,0,0,0
23/06/2011,0,0,-0,0,0
24/06/2011,-0,4.43547269486733e-05,-0,0,3.73237144376464e-05
27/06/2011,0,0,0,1.29977091746753e-05,0
28/06/2011,0,-0,0,1.14457954455678e-05,0.000189179984403994
29/06/2011,0,0,0,0,4.29052818688958e-05
30/06/2011,-0,0,0,0,0
01/07/2011,0,0,0,0,0
05/07/2011,3.18047074347445e-05,-0,0,1.77542758457751e-05,3.73707049668724e-05
06/07/2011,0,0,0,-0,5.58580867717369e-05
07/07/2011,0,0,2.62555634624693e-05,0,0
08/07/2011,0,0,7.8439758668109e-05,0,0.00020831412684311
11/07/2011,0,0,0,0,0
12/07/2011,-0,0,0,-0,-0
13/07/2011,0,-0,-0,1.14341974847931e-05,0
14/07/2011,0,-0,4.71271984512757e-05,-0,0
15/07/2011,0,-0,0,0,5.54864163625579e-05
18/07/2011,0,0,-0,0,0
19/07/2011,0,0.000175567722343522,7.05829266718353e-05,3.13709939428682e-05,0
20/07/2011,0,0,0,-0,0
21/07/2011,0,0,0,0,0
22/07/2011,0,3.54958256829229e-05,-0,-0,0
25/07/2011,0,-0,-0,0,0
26/07/2011,2.32146315260991e-05,0,0,0,-0
27/07/2011,0,0,-0,-0,0
28/07/2011,4.40196047478013e-05,0,-0,0,0
29/07/2011,0,0,-0,0,0
01/08/2011,0,0.000192325552517874,0.000111021206481674,5.37609449683221e-05,0
02/08/2011,0,0,0,0,0
03/08/2011,0,-0,0,0,0
04/08/2011,0,-0,0,-0,0
05/08/2011,0,-0,0,0,-0
08/08/2011,0,0,0,0,0
09/08/2011,-0,-0,-0,0,0
10/08/2011,0,-0,0,0,0
11/08/2011,0,0,0.000413257287598792,-0,0
12/08/2011,0,0,0.000207236568156003,0,0
15/08/2011,0,0,0,3.5348139473276e-05,8.98049397097224e-05
16/08/2011,0,-0,0,-0,-0
17/08/2011,-0,-0,9.28001511307413e-05,0,9.58734166784482e-05
18/08/2011,0,0,0,0,0
19/08/2011,-0,0.000336200494336146,0,0,-0
22/08/2011,-0,-0,8.63162273856873e-05,0,0
23/08/2011,8.31060186044058e-05,-0,0,0,-0
24/08/2011,-0,0,-0,0,0
25/08/2011,0.000185657440506633,0,-0,0,-0
26/08/2011,0,0,0,0,0
29/08/2011,0,0,0,0,0
30/08/2011,5.43888881342731e-05,0,0,0,0.000118272034368522
31/08/2011,0,-0,0,-0,0
01/09/2011,-0,-0,0,-0,0
02/09/2011,0,-0,9.95211353084742e-05,0,7.970944874697e-05
06/09/2011,0,0,0,0,0
07/09/2011,-0,0,-0,0,0
08/09/2011,0,0,0,0,0
09/09/2011,-0,-0,-0,0,0
12/09/2011,-0,0,0,0,0.000120088602095426
13/09/2011,0,0,-0,0.000112506764744355,0
14/09/2011,0,-0,0,0,0
15/09/2011,0,0,-0,-0,0
16/09/2011,-0,0,0,2.74548113125178e-05,0
19/09/2011,-0,0,0.000109091145346189,0,0
20/09/2011,0,0,-0,-0,0
21/09/2011,0,-0,8.53300835849753e-05,0,0
22/09/2011,0,0,0,0,0
23/09/2011,0,-0,0,0,-0
26/09/2011,0,0,-0,0,0
27/09/2011,6.2778252506848e-05,-0,7.44552857197503e-05,-0,0
28/09/2011,0,0,0,0,0.000215342268007597
29/09/2011,-0,-0,-0,0,0
30/09/2011,-0,-0,-0,0,0
03/10/2011,0,0,0,0,-0
04/10/2011,0,-0,0,0,0
05/10/2011,-0,0,0,-0,0
06/10/2011,-0,-0,0,0,0
07/10/2011,-0,0,0,0,3.85674427921992e-05
10/10/2011,-0,0,0,2.45225307401877e-05,0
11/10/2011,0,-0,0,0,-0
12/10/2011,0,-0,-0,0,0
13/10/2011,0,0,0,0,-0
14/10/2011,2.76121342956393e-05,-0,-0,-0,0
17/10/2011,0,0,0,0,4.0640666263495e-05
18/10/2011,-0,0,0,-0,0
19/10/2011,0,0,0,0,0
20/10/2011,0,-0,0,-0,-0
21/10/2011,0,0,0,0,9.45249070449354e-05
24/10/2011,0,-0,0,-0,0
25/10/2011,7.5683583027618e-05,0.000361962796431821,0,0,0
26/10/2011,-0,-0,0,0,-0
27/10/2011,0,-0,0,6.17873728728788e-05,0.000315537789033956
28/10/2011,0,0.000119604212008479,0,0,0
31/10/2011,2.36858300499078e-05,-0,0,2.49521237590639e-05,0
01/11/2011,0,0,0.000154997284824121,0,-0
02/11/2011,0,-0,-0,0,0
03/11/2011,2.07706445747352e-05,0,-0,0,0
04/11/2011,0,0,0,0,0
07/11/2011,2.42670296979294e-05,0,0.000113848419765211,0,0
08/11/2011,0,0,-0,0,-0
09/11/2011,-0,-0,0,-0,5.5655089362369e-05
10/11/2011,0,-0,-0,0,4.23115278170826e-05
11/11/2011,0,0,0.000118325802249732,0,0
14/11/2011,-0,0,0,0,-0
15/11/2011,0,0,5.64897590035973e-05,0,-0
16/11/2011,0,0,0,0,0
17/11/2011,0,0,0,0,-0
18/11/2011,0,0,0,0,0
21/11/2011,0,0,0,0,-0
22/11/2011,0,0,0,0,-0
23/11/2011,0,0.00023268119791282,7.68899296396811e-05,8.65957121649171e-05,0
28/11/2011,0,0.000113125766310217,0,8.6962234827553e-05,0
29/11/2011,0,-0,0,0,0
30/11/2011,2.66035613855259e-05,-0,0,4.15516947175178e-05,0
01/12/2011,0,0,0,2.11685687822082e-05,0
02/12/2011,0,0,0,0,0
05/12/2011,0,0.000218307097789946,0,0,0
06/12/2011,0,0,-0,0,1.49684341658783e-05
07/12/2011,2.73861949353298e-05,0,0,-0,6.15015203241446e-05
08/12/2011,4.61557583584061e-05,0,0,-0,-0
09/12/2011,0,0,-0,0,0
12/12/2011,0,-0,0,0,0
13/12/2011,3.17413678548218e-05,-0,0,0,4.07443021425631e-05
14/12/2011,0,0,0,0,0
15/12/2011,0,0,0,0,0
16/12/2011,-0,-0,0.000103760097272112,0,4.53214521390953e-05
19/12/2011,4.07346340787024e-05,0,0,0,0
20/12/2011,0,-0,0.000111877393519864,0,0
21/12/2011,0,0,0,0,0
22/12/2011,6.76551102956246e-06,0,0,1.23654550224694e-05,0
23/12/2011,-0,0.000191031249102334,0,0,0
27/12/2011,-0,0,-0,0,1.03446147711641e-05
28/12/2011,0,6.05179161248848e-05,0,0,0
29/12/2011,-0,0,0,0,0
30/12/2011,1.03679236264567e-05,0,0,0,0
03/01/2012,0,0,5.5634486031962e-05,0,0
04/01/2012,0,6.49818956977072e-05,0,0,0
05/01/2012,-0,0,0,0,0
06/01/2012,0,0,0,0,2.99625246733154e-05
09/01/2012,0,0,4.81866261975618e-05,0,-0
10/01/2012,0,0.000125851626583382,0,1.91131467093913e-05,0
11/01/2012,0,-0,-0,0,5.95086128695931e-05
12/01/2012,0,0,3.70247108283568e-05,0,0
13/01/2012,0,0,0,1.84920829571321e-05,-0
17/01/2012,0,7.8441235984003e-05,0,0,0
18/01/2012,0,-0,5.06491495282094e-05,0,0
19/01/2012,1.28221480733248e-05,8.09107707770617e-05,0,-0,0
20/01/2012,0,7.75338104751161e-05,3.15263029971024e-05,0,-0
23/01/2012,0,0,6.05357485551892e-05,0,0
24/01/2012,2.20190317702521e-05,8.78898566631839e-05,0,3.45975095124449e-05,0
25/01/2012,0.000104008904681559,3.71393187681033e-05,9.72979096379101e-05,-0,-0
26/01/2012,0,0,0,3.86974936664277e-05,0
27/01/2012,0,6.84427432105379e-05,0,1.53500461863035e-05,-0
30/01/2012,0,-0,-0,0,0
31/01/2012,0,7.42171115512643e-05,0,0,0
01/02/2012,0,0.000251910187927865,0,-0,1.52598792931351e-05
02/02/2012,0,0.000128347714954076,0,-0,0
03/02/2012,1.12472766111846e-05,4.06727186928317e-05,0,0,-0
06/02/2012,0,0,4.3690381772618e-05,-0,0
07/02/2012,0,0,0,0,-0
08/02/2012,0,0,3.58731492027535e-05,0,1.37453148836655e-05
09/02/2012,0,4.7148635121147e-05,0,-0,0
10/02/2012,-0,-0,-0,0,0
13/02/2012,3.17958722925608e-05,0.000121731313516929,3.34977435684533e-05,-0,0
14/02/2012,0,0.000603783065059941,-0,-0,0
15/02/2012,0,-0,-0,-0,0
16/02/2012,8.12435970949885e-05,0.000152473636187428,0,0,0
17/02/2012,0,0,4.04196802246499e-05,1.63222142920768e-05,-0
21/02/2012,0,6.62367799455113e-05,0,0,0
22/02/2012,0,5.78196591682837e-05,0,0,0
23/02/2012,0,-0,0,-0,0
24/02/2012,0,0,2.53941512852419e-05,-0,0
27/02/2012,0,0,0,-0,0
28/02/2012,0,3.75020169448194e-05,0,-0,-0
29/02/2012,0,-0,0,2.58780872751624e-05,0
01/03/2012,-0,0,-0,-0,-0
02/03/2012,0,0,-0,-0,0
05/03/2012,0,0,-0,5.96828596407204e-05,0
06/03/2012,0,-0,2.53410974407638e-05,0,0.000163046511186169
07/03/2012,0,0,0,0,0
08/03/2012,0,0,1.41254000217215e-05,0,0
09/03/2012,-0,0,0,1.06366456542777e-05,0
12/03/2012,0,5.18566549460013e-05,0,0,0
13/03/2012,-0,-0,0,0,-0
14/03/2012,-0,0,0,0,0
15/03/2012,0,7.55395699472703e-05,-0,0,0
16/03/2012,-0,-0,0,0,1.01943042720096e-05
19/03/2012,5.93081428855135e-05,0,0,-0,1.96464489836731e-05
20/03/2012,0,-0,0,0,5.31225099191872e-05
21/03/2012,0,-0,0,-0,-0
22/03/2012,0,0,-0,1.60454837997759e-05,0
23/03/2012,-0,0,0,-0,0
26/03/2012,0,0,0,-0,-0
27/03/2012,0,-0,1.14034976870968e-05,0,0
28/03/2012,7.00657535169698e-05,0,-0,0,0
29/03/2012,0,-0,0.000104799634084082,0,0
30/03/2012,-0,0,0,0,3.71530703135185e-05
02/04/2012,0,-0,0,0,3.16692564708131e-05
03/04/2012,0,0,0,1.89935149145106e-05,0
04/04/2012,-0,0,0,-0,0
05/04/2012,-0,0,-0,0,0
09/04/2012,0,0,6.65448164070634e-05,1.45080430244853e-05,0
10/04/2012,-0,0,-0,0,-0
11/04/2012,0,0,0,-0,0
12/04/2012,0,0,0,0,0
13/04/2012,0,0,2.29737010899539e-05,-0,-0
16/04/2012,0,0,0,3.47454212303457e-05,0
17/04/2012,0,0,0,0,0
18/04/2012,-0,9.05900701332317e-05,-0,0,0
19/04/2012,0,-0,0,-0,0
20/04/2012,0,0,0,6.61642054283976e-06,-0
23/04/2012,0.000137654445220867,-0,0,0,0
24/04/2012,-0,0,0,4.18546429443387e-05,0
25/04/2012,0.000111241683900431,0,-0,-0,0
26/04/2012,0,0,0,0,0
27/04/2012,0,0,3.92866934678327e-05,1.47706192658335e-05,0
30/04/2012,0,0.000163873090260069,0,0,1.10206713956139e-05
01/05/2012,-0,0,0,0,1.41641579625041e-05
02/05/2012,8.03928273769766e-05,0,0,9.85628462560541e-06,0
03/05/2012,0,0,0,2.33974532768043e-05,0
04/05/2012,0,0,0,-0,0
07/05/2012,0,0,0,0,2.53788094721655e-05
08/05/2012,-0,-0,0,-0,0
09/05/2012,-0,0,0,-0,0
10/05/2012,-0,-0,0,0,6.41822000032145e-05
11/05/2012,0,0,0,0,0
14/05/2012,0,0,0.000110772849521234,4.1204783651442e-05,-0
15/05/2012,-0,0,0,-0,-0
16/05/2012,0,0.000178684275294281,-0,2.62188579530625e-05,0
17/05/2012,-0,0.000104064019396174,0,0,3.72776293303567e-05
18/05/2012,-0,-0,0,0,-0
21/05/2012,-0,0,0,-0,0
22/05/2012,-0,0,0,0,0
23/05/2012,-0,0,0,0,0.000147002642417866
24/05/2012,6.73443387741221e-05,-0,0,0,0
25/05/2012,0,0,3.14369728240706e-05,0,0
29/05/2012,0,0,0,1.7532651678135e-05,0
30/05/2012,-0,-0,0,0,0
31/05/2012,0,0,0,0,0
01/06/2012,0,0,0,0,-0
04/06/2012,0,0.000154085836426115,0,-0,-0
05/06/2012,0,0,0,3.68070904546905e-05,0
06/06/2012,0,0,0,-0,0
07/06/2012,2.11412373530064e-05,0,3.36184469257975e-05,-0,0
08/06/2012,0,-0,3.00257696728712e-05,3.1137073058253e-05,0
11/06/2012,-0,0,-0,0,0
12/06/2012,-0,0,0,0,0
13/06/2012,-0,0,4.41489451636884e-05,0,0
